Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.5-2001.5,61,6,0.09836065573770492,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2001.5-2002.5,61,8,0.13114754098360656,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2002.5-2003.5,61,57,0.9344262295081968,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2003.5-2004.5,61,2,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2004.5-2005.5,61,80,1.3114754098360655,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2005.5-2006.5,61,14,0.22950819672131148,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2006.5-2007.5,61,34,0.5573770491803278,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2007.5-2008.5,61,17,0.2786885245901639,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2008.5-2009.5,61,30,0.4918032786885246,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2009.5-2010.5,34,10,0.29411764705882354,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2010.5-2011.5,0,18,18.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2011.5-2012.5,0,25,25.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
2012.5-2013.5,0,24,24.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv
