Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000245900299_Node0_Node8_Zero,2000.383437,2000.438328,1,RetryLimit,382,0,nan
2000262293181_Node0_Node8_Zero,2000.383437,2000.438328,1,RetryLimit,382,0,nan
2000278683694_Node0_Node8_Zero,2000.383437,2000.438328,1,RetryLimit,382,0,nan
2000295073238_Node0_Node8_Zero,2000.385524,2000.440394,0,,295,5.2586982e-13,0
2000311461819_Node0_Node8_Zero,2000.385524,2000.440394,0,,295,5.2586982e-13,0
2000327851964_Node0_Node8_Zero,2000.385524,2000.440394,0,,295,5.2586982e-13,0
2000344240871_Node0_Node8_Zero,2000.389416,2000.442458,0,,208,5.2586982e-13,0
2000360634147_Node0_Node8_Zero,2000.389416,2000.442458,0,,208,5.2586982e-13,0
2000377029982_Node0_Node8_Zero,2000.389416,2000.442458,0,,208,5.2586982e-13,0
2000393428249_Node0_Node8_Zero,2000.400366,2000.444418,0,,142,6.905940037500001e-13,0
2000409825233_Node0_Node8_Zero,2000.415092,2000.444418,0,,74,6.905940037500001e-13,0
2000426220457_Node0_Node8_Zero,2000.431927,2000.444418,0,,6,6.905940037500001e-13,0
2000442613590_Node0_Node8_Zero,2000.449938,2000.451051,0,,1,5.2586982e-13,0
2000459009735_Node0_Node8_Zero,2000.464736,2000.465589,0,,1,5.2586982e-13,0
2000475402264_Node0_Node8_Zero,2000.480669,2000.481581,0,,1,5.2586982e-13,0
2000491800097_Node0_Node8_Zero,2000.497247,2000.498099,0,,1,5.2586982e-13,0
2000508196459_Node0_Node8_Zero,2000.519948,2000.5208,0,,1,5.2586982e-13,0
2000524594637_Node0_Node8_Zero,2000.529841,2000.530874,0,,1,5.2586982e-13,0
2000540983527_Node0_Node8_Zero,2000.54645,2000.547263,0,,1,5.2586982e-13,0
2000557376296_Node0_Node8_Zero,2000.562803,2000.563855,0,,1,5.2586982e-13,0
2000573772358_Node0_Node8_Zero,2000.578919,2000.579951,0,,1,5.2586982e-13,0
2000590168766_Node0_Node8_Zero,2000.595875,2000.596848,0,,1,5.2586982e-13,0
2000606559220_Node0_Node8_Zero,2000.612146,2000.613138,0,,1,5.2586982e-13,0
