Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.9-2001.9,183,81,0.4426229508196721,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2001.9-2002.9,183,16,0.08743169398907104,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2002.9-2003.9,183,36,0.19672131147540983,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2003.9-2004.9,183,59,0.3224043715846995,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2004.9-2005.9,184,136,0.7391304347826086,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2005.9-2006.9,183,50,0.273224043715847,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2006.9-2007.9,183,2,0.01092896174863388,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2007.9-2008.9,182,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2008.9-2009.9,135,32,0.23703703703703705,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2009.9-2010.9,20,27,1.35,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2010.9-2011.9,0,57,57.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2011.9-2012.9,0,18,18.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
