Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,9,49,0,0,0,0,58,61,0,0,1215,1219,0,0,1,0,0
Node1,16,39,50,51,1215,1219,55,64,1215,1219,1203,1217,0,0,2,0,0
Node2,6,32,39,47,1203,1218,38,45,1203,1217,1193,1214,0,0,3,0,0
Node3,9,23,32,40,1193,1216,32,44,1193,1214,1182,1212,0,0,2,0,0
Node4,8,23,22,33,1182,1214,31,44,1182,1212,1174,1209,0,0,3,0,0
Node5,9,12,29,42,1174,1209,21,35,1174,1209,1169,1207,0,0,2,0,0
Node6,0,10,11,19,1174,1216,10,19,1174,1216,1165,1205,0,0,2,0,0
Node7,0,7,8,16,1168,1210,7,14,1168,1210,1162,1203,0,0,2,0,0
Node8,0,0,8,16,1162,1203,0,0,1162,1203,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
