File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_3Mbps/Flow_Node0-Node8.csv,1,1831,1769,0.9661387220098306,0.8676814539287733,5747,14251,8.0,1.0,1.0,0,2,0,62,0,0,0,Flow_Node0-Node8
Mean,,1831.0,1769.0,0.9661387220098306,0.8676814539287733,5747.0,14251.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1831.0,1769.0,0.9661387220098306,0.8676814539287733,5747.0,14251.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
