Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.8-2001.8,183,285,1.5573770491803278,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2001.8-2002.8,183,194,1.0601092896174864,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2002.8-2003.8,183,176,0.9617486338797814,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2003.8-2004.8,183,189,1.0327868852459017,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2004.8-2005.8,183,183,1.0,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2005.8-2006.8,183,184,1.005464480874317,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2006.8-2007.8,183,182,0.994535519125683,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2007.8-2008.8,183,184,1.005464480874317,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2008.8-2009.8,183,180,0.9836065573770492,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2009.8-2010.8,45,47,1.0444444444444445,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
