File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv,1,1831,1804,0.9852539595849262,0.06448308536585366,4080,14524,8.0,1.0,1.0,0,4,0,23,0,0,0,Flow_Node0-Node8
Mean,,1831.0,1804.0,0.9852539595849262,0.06448308536585366,4080.0,14524.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1831.0,1804.0,0.9852539595849262,0.06448308536585366,4080.0,14524.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
