Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,209,3192,16,16,0,0,3401,4711,0,0,355,829,1908,0,315,0,0
Node1,120,341,275,462,3731,5299,461,838,3731,5220,164,489,3615,0,288,0,0
Node2,31,115,208,394,353,826,146,325,353,796,183,530,0,0,105,0,0
Node3,52,186,98,241,208,578,238,344,208,558,160,498,0,0,114,0,0
Node4,207,944,98,137,247,603,1151,1438,247,594,19,69,1239,0,123,0,0
Node5,43,114,344,413,893,1184,157,264,893,1159,183,357,129,0,48,0,0
Node6,32,187,147,190,210,419,219,320,210,401,84,233,342,0,48,0,0
Node7,65,569,125,174,263,430,634,845,263,425,17,54,594,0,192,0,0
Node8,0,0,98,138,661,885,0,0,661,884,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
