Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000016392412_Node0_Node8_Zero,2000.016392,2000.036642,1,RetryLimit,0,0,nan
2000032790479_Node0_Node8_Zero,2000.03279,2000.051221,0,,0,7.572525408e-13,0
2000049184622_Node0_Node8_Zero,2000.049185,2000.051221,0,,0,7.572525408e-13,0
2000065574396_Node0_Node8_Zero,2000.065574,2000.067559,0,,0,7.572525408e-13,0
2000081970916_Node0_Node8_Zero,2000.081971,2000.083008,0,,0,7.572525408e-13,0
2000098366772_Node0_Node8_Zero,2000.098367,2000.099584,0,,0,7.572525408e-13,0
2000114755610_Node0_Node8_Zero,2000.114756,2000.116052,0,,0,7.572525408e-13,0
2000131148524_Node0_Node8_Zero,2000.131149,2000.132365,0,,0,7.572525408e-13,0
2000147542040_Node0_Node8_Zero,2000.147542,2000.148859,0,,0,7.572525408e-13,0
2000163937451_Node0_Node8_Zero,2000.163937,2000.165254,0,,0,7.572525408e-13,0
2000180327513_Node0_Node8_Zero,2000.180328,2000.182236,0,,0,7.572525408e-13,0
2000196718283_Node0_Node8_Zero,2000.196718,2000.197915,0,,0,7.572525408e-13,0
2000213108606_Node0_Node8_Zero,2000.213109,2000.214245,0,,0,7.572525408e-13,0
2000229498008_Node0_Node8_Zero,2000.229498,2000.230655,0,,0,7.572525408e-13,0
2000245886636_Node0_Node8_Zero,2000.245887,2000.247064,0,,0,7.572525408e-13,0
2000262277508_Node0_Node8_Zero,2000.262278,2000.263434,0,,0,7.572525408e-13,0
2000278666000_Node0_Node8_Zero,2000.278666,2000.279943,0,,0,7.572525408e-13,0
2000295061040_Node0_Node8_Zero,2000.295061,2000.296098,0,,0,7.572525408e-13,0
2000311450193_Node0_Node8_Zero,2000.31145,2000.314143,0,,0,7.572525408e-13,0
2000327848216_Node0_Node8_Zero,2000.327848,2000.328865,0,,0,8.045808246e-13,0
2000344238462_Node0_Node8_Zero,2000.344238,2000.345315,0,,0,7.572525408e-13,0
2000360627391_Node0_Node8_Zero,2000.360627,2000.361844,0,,0,7.572525408e-13,0
2000377018029_Node0_Node8_Zero,2000.377018,2000.378335,0,,0,7.572525408e-13,0
2000393408993_Node0_Node8_Zero,2000.393409,2000.394726,0,,0,8.2283073705e-13,0
2000409801092_Node0_Node8_Zero,2000.409801,2000.410858,0,,0,7.572525408e-13,0
2000426191763_Node0_Node8_Zero,2000.426192,2000.427289,0,,0,7.572525408e-13,0
2000442588328_Node0_Node8_Zero,2000.442588,2000.443885,0,,0,7.572525408e-13,0
2000458985159_Node0_Node8_Zero,2000.458985,2000.460062,0,,0,7.782873336e-13,0
2000475383181_Node0_Node8_Zero,2000.475383,2000.4764,0,,0,7.992225864e-13,0
2000491771720_Node0_Node8_Zero,2000.491772,2000.492829,0,,0,7.572525408e-13,0
2000508167802_Node0_Node8_Zero,2000.508168,2000.509265,0,,0,7.572525408e-13,0
2000524560001_Node0_Node8_Zero,2000.52456,2000.525697,0,,0,7.572525408e-13,0
2000540952213_Node0_Node8_Zero,2000.540952,2000.542209,0,,0,7.572525408e-13,0
2000557343616_Node0_Node8_Zero,2000.557344,2000.5585,0,,0,7.572525408e-13,0
2000573736807_Node0_Node8_Zero,2000.573737,2000.57609,0,,0,4.574423511771428e-14,0
2000590132315_Node0_Node8_Zero,2000.590132,2000.591389,0,,0,7.572525408e-13,0
2000606530679_Node0_Node8_Zero,2000.606531,2000.607548,0,,0,7.572525408e-13,0
2000622926598_Node0_Node8_Zero,2000.622927,2000.624163,0,,0,7.572525408e-13,0
2000639322629_Node0_Node8_Zero,2000.639323,2000.64042,0,,0,4.19700456e-14,0
2000655720899_Node0_Node8_Zero,2000.655721,2000.656898,0,,0,7.572525408e-13,0
2000672118690_Node0_Node8_Zero,2000.672119,2000.673336,0,,0,7.572525408e-13,0
2000688515478_Node0_Node8_Zero,2000.688515,2000.689752,0,,0,7.572525408e-13,0
2000704909911_Node0_Node8_Zero,2000.70491,2000.706187,0,,0,7.572525408e-13,0
2000721301860_Node0_Node8_Zero,2000.721302,2000.722559,0,,0,7.572525408e-13,0
2000737698242_Node0_Node8_Zero,2000.737698,2000.738795,0,,0,7.572525408e-13,0
2000754088746_Node0_Node8_Zero,2000.754089,2000.755266,0,,0,7.572525408e-13,0
2000770483508_Node0_Node8_Zero,2000.770484,2000.7717,0,,0,7.572525408e-13,0
2000786873096_Node0_Node8_Zero,2000.786873,2000.78789,0,,0,7.572525408e-13,0
2000803269566_Node0_Node8_Zero,2000.80327,2000.804346,0,,0,7.572525408e-13,0
2000819659327_Node0_Node8_Zero,2000.819659,2000.820696,0,,0,7.572525408e-13,0
2000836055776_Node0_Node8_Zero,2000.836056,2000.837373,0,,0,7.572525408e-13,0
