Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.6-2001.6,61,82,1.3442622950819672,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2001.6-2002.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2002.6-2003.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2003.6-2004.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2004.6-2005.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2005.6-2006.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2006.6-2007.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2007.6-2008.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2008.6-2009.6,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
2009.6-2010.6,25,26,1.04,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs1_1Mbps/Flow_Node0-Node8.csv
