Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,1,9,0,0,0,0,10,10,0,0,609,610,0,0,3,0,0
Node1,0,11,10,10,609,610,11,18,609,610,606,608,0,0,6,0,0
Node2,0,10,12,20,606,608,10,17,606,608,602,606,0,0,6,0,0
Node3,5,12,11,19,602,606,17,24,602,606,598,604,0,0,6,0,0
Node4,2,11,13,21,598,604,13,20,598,604,594,602,0,0,6,0,0
Node5,6,7,12,20,594,602,13,20,594,602,592,600,0,0,6,0,0
Node6,0,7,8,16,592,600,7,14,592,600,588,598,0,0,6,0,0
Node7,0,7,8,16,588,598,7,14,588,598,585,596,0,0,6,0,0
Node8,0,0,8,16,585,596,0,0,585,596,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
