Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.3-2001.3,183,109,0.5956284153005464,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2001.3-2002.3,183,189,1.0327868852459017,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2002.3-2003.3,183,252,1.3770491803278688,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2003.3-2004.3,183,63,0.3442622950819672,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2004.3-2005.3,183,42,0.22950819672131148,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2005.3-2006.3,183,155,0.8469945355191257,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2006.3-2007.3,183,2,0.01092896174863388,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2007.3-2008.3,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2008.3-2009.3,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2009.3-2010.3,135,335,2.4814814814814814,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2010.3-2011.3,0,232,232.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
