Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,505,2271,12,12,0,0,2776,3363,0,0,232,584,1372,0,724,0,0
Node1,76,234,1139,1295,1684,2396,310,477,1684,2316,588,1025,108,0,216,0,0
Node2,413,1424,228,298,684,1193,1837,2179,684,1157,118,311,2596,0,432,0,0
Node3,67,215,835,923,1165,1540,282,473,1165,1509,407,644,524,0,184,0,0
Node4,352,891,198,250,520,835,1243,1508,520,815,109,318,1096,0,360,0,0
Node5,44,180,538,636,702,1006,224,375,702,968,288,514,224,0,164,0,0
Node6,124,1512,201,222,350,605,1636,1936,350,598,23,51,1864,0,120,0,0
Node7,17,299,277,332,1655,1958,316,450,1655,1932,313,422,152,0,252,0,0
Node8,0,0,94,156,561,753,0,0,561,744,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
