Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
500m_1Mbps_inc0.5_dec0.85,611,0.008163971468738138,1.336165543164998e-05,0.00014424070191102883,0.01281861166171806,0.0013604999256063089,2000.016462,2010.064238
500m_2Mbps_inc0.5_dec0.85,1221,0.017990694279369147,1.4734393349196681e-05,0.00017866908887226364,0.01483118227660887,0.001265327774055047,2000.008266,2012.037945
500m_3Mbps_inc0.5_dec0.85,1761,0.02722792567849489,1.5461627301814246e-05,0.0001366370236591041,0.015378914044571956,0.0014060738216922206,2000.005533,2013.518856
500m_1Mbps_inc0.9_dec0.85,610,0.014422409665808185,2.3643294534111778e-05,0.0001453098807942145,0.026743647905559265,0.0009971988077496275,2000.016462,2010.376541
500m_2Mbps_inc0.9_dec0.85,1220,0.014346609665557584,1.1759516119309495e-05,9.09029000350714e-05,0.014123710935871718,0.000985357476403378,2000.008266,2010.182032
500m_3Mbps_inc0.9_dec0.85,1765,0.03849347580006146,2.180933473091301e-05,0.0001366370236591041,0.023880097174959227,0.0012405923255215043,2000.005533,2011.072425
1000m_1Mbps_inc0.5_dec0.85,610,0.031096245225424084,5.097745118921981e-05,0.00029284694881323597,0.04322620371556064,0.0013462380526577248,2000.016462,2010.641551
1000m_2Mbps_inc0.5_dec0.85,1221,0.03154669939630547,2.5836772642346825e-05,0.00026288199066971983,0.026117414167768086,0.0011212839947385403,2000.008266,2011.049631
1000m_3Mbps_inc0.5_dec0.85,1830,0.033822234557075996,1.8482095386380327e-05,0.0003372576536383677,0.016514575356575054,0.0013092927637026002,2000.005533,2010.836404
