Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
500m_1Mbps_adaptive_base,610,0.06255585601334282,0.00010255058362843085,0.0002579604005342661,0.06694666079465093,0.001486362444113264,2000.016462,2010.000152
500m_2Mbps_adaptive_base,1221,0.04924389357506184,4.0330789168764816e-05,0.00029707736377698735,0.03326721395070505,0.0009299858536222172,2000.008266,2010.00831
500m_3Mbps_adaptive_base,1830,0.04944771329228631,2.7020608356440607e-05,0.0002567409467009802,0.028558521115149834,0.0007910507037589005,2000.005533,2010.000166
1000m_1Mbps_adaptive_base,610,0.05341520212248057,8.756590511882061e-05,0.0005690040673683751,0.043315837610244275,0.0017679898658718332,2000.016462,2010.007386
1000m_2Mbps_adaptive_base,1220,0.37382857755623544,0.0003064168668493733,0.0009085155878474227,0.19034915930921853,0.0016196350720317932,2000.008266,2010.00036
1000m_3Mbps_adaptive_base,1826,0.4955074168774291,0.00027136222172915065,0.0008137619810364213,0.15434556105370142,0.0017617223273258323,2000.005533,2009.981393
1200m_1Mbps_adaptive_base,610,0.10492545724761423,0.00017200894630756432,0.0002174365588276027,0.30283365128267303,0.0005679876800794833,2000.016462,2010.000223
1200m_2Mbps_adaptive_base,1221,0.2122860375412249,0.00017386243860870182,0.00021994986132796698,0.30610988751091905,0.0005679692254237709,2000.008266,2010.008195
1200m_3Mbps_adaptive_base,1831,0.3832890198177683,0.0002093331621069188,0.00034268049645068264,0.34337089679412947,0.0006093990036906477,2000.005533,2010.007658
