Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000016392412_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.016392,2000.016462,0.084235,0,56,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,0.705568,2.396369,11,11
2000032790479_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.03279,2000.034561,0.135232,0,56,2343.0,"0.009020594551337774,0.0053220512539897905,0.006119151102556166,0.006306125141108773,0.0053220512539897905,0.0064880853232065095,0.005514831171827903,0.005502799518970827",0.006199,0.345762,1.720663,11,11
2000049179464_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.049179,2000.056299,0.202916,0,56,2343.0,"0.0053220512539897905,0.008510450648255292,0.006119151102556166,0.006893087960549518,0.014499529974431337,0.005958498423462499,0.00584864127402133,0.006423807404980123",0.007447,0.489978,2.008652,11,11
2000065571692_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.065572,2000.073617,0.333351,0,56,2343.0,"0.005676317853352623,0.0180756488310518,0.0053220512539897905,0.006154444813731163,0.007611415330364217,0.0053220512539897905,0.006345051461077197,0.005660697596371838",0.007521,0.320373,1.770036,11,11
2000081968913_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.081969,2000.087587,0.213956,0,55,2343.0,"0.0053220512539897905,0.0053220512539897905,0.009577744847749255,0.005977945417924194,0.005700754101872991,0.01601219822795044,0.0053220512539897905,0.005502799518970827",0.007342,0.311185,1.720663,11,11
2000098364141_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.098364,2000.109927,inf,0,21,2343.0,"0.0053220512539897905,0.00583219515707227,0.007325844998935611",0.00616,0.416572,inf,11,11
2000114754301_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.114754,2000.11678,0.387526,0,55,2343.0,"0.006306125141108773,0.007536217500007501,0.01798855001893875,0.005985228553726283,0.00667663662351798,0.006739117651441124,0.0065194734768404625,0.0053220512539897905",0.007884,0.599219,1.664145,11,11
2000131147386_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.131147,2000.150635,0.600998,0,56,2343.0,"0.005689150402807452,0.006423807404980123,0.00649528299440027,0.01653692019804728,0.0053220512539897905,0.0056331280300510045,0.0053220512539897905,0.006091715829025356",0.007189,0.610606,1.90481,11,11
2000147539543_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.14754,2000.152614,0.409497,0,56,2343.0,"0.0053220512539897905,0.008282786767328968,0.0053220512539897905,0.007961822669913368,0.015881136917684106,0.014178716238060633,0.005875592815494218,0.0072470682329374364",0.008759,0.416572,2.266076,11,11
2000163936218_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.163936,2000.171031,0.697033,0,56,2343.0,"0.015505205965553121,0.0053220512539897905,0.006306125141108773,0.005912439752369009,0.0053220512539897905,0.017736490217854294,0.005586339233316805,0.005590424584033912",0.00841,0.330523,1.748062,11,11
