Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.1-2001.1,61,14,0.22950819672131148,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2001.1-2002.1,61,4,0.06557377049180328,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2002.1-2003.1,61,16,0.26229508196721313,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2003.1-2004.1,61,12,0.19672131147540983,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2004.1-2005.1,61,17,0.2786885245901639,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2005.1-2006.1,61,25,0.4098360655737705,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2006.1-2007.1,61,9,0.14754098360655737,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2007.1-2008.1,61,81,1.3278688524590163,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2008.1-2009.1,61,16,0.26229508196721313,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2009.1-2010.1,55,16,0.2909090909090909,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2010.1-2011.1,0,19,19.0,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2011.1-2012.1,0,13,13.0,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2012.1-2013.1,0,33,33.0,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
2013.1-2014.1,0,1,1.0,Flow_Node0-Node8,/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv
