Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,331,1434,13,13,0,0,1765,2391,0,0,121,272,159,0,858,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,36,163,391,534,1371,1902,199,261,1371,1863,296,549,3,0,78,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,74,1002,145,155,388,670,1076,1507,388,667,154,341,312,0,372,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,33,464,127,216,1197,1729,497,738,1197,1709,224,447,24,0,288,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,132,238,611,1007,0,0,611,981,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
