Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,104,4435,11,11,0,0,4539,5771,0,0,63,72,3651,0,30,0,0
Node1,76,129,125,150,5334,6727,205,359,5334,6704,51,68,5070,0,75,0,0
Node2,15,107,38,63,161,259,122,222,161,243,50,91,0,0,93,0,0
Node3,33,117,56,114,113,194,150,261,113,176,38,77,0,0,108,0,0
Node4,16,84,55,106,112,182,100,192,112,171,26,74,0,0,81,0,0
Node5,16,131,26,66,96,186,147,245,96,184,20,57,6,0,105,0,0
Node6,7,98,13,27,152,267,105,175,152,261,21,64,0,0,75,0,0
Node7,0,14,26,68,108,183,14,49,108,175,27,74,0,0,21,0,0
Node8,0,0,16,56,27,74,0,0,27,74,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
