File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps/Flow_Node0-Node8.csv,1,1220,1198,0.9819672131147541,0.014686828881469112,237,9668,8.0,1.0,1.0,0,0,0,22,0,0,0,Flow_Node0-Node8
Mean,,1220.0,1198.0,0.9819672131147541,0.014686828881469112,237.0,9668.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1220.0,1198.0,0.9819672131147541,0.014686828881469112,237.0,9668.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
