Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000016392412_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.016392,2000.016462,0.077262,0,28,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,0.705568,2.396369,11,11
2000032790479_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.03279,2000.034654,0.385674,0,28,2343.0,"0.008510450648255292,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.006119,0.624645,1.664145,11,11
2000049179746_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.04918,2000.069135,0.115464,0,28,2343.0,"0.0180756488310518,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.00851,1.664145,1.664145,11,11
2000065575595_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.065576,2000.105502,0.173891,0,28,2343.0,"0.0053220512539897905,0.0053220512539897905,0.006715535550828678,0.006105886170961665",0.005866,0.57202,1.909241,11,11
2000081969201_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.081969,2000.109581,0.289867,0,28,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,0.489978,1.664145,11,11
2000098360184_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.09836,2000.111521,0.217048,0,28,2343.0,"0.007536217500007501,0.0053220512539897905,0.006306125141108773,0.006796766237364004",0.00649,0.88452,2.125272,11,11
2000114750263_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.11475,2000.115568,0.331354,0,28,2343.0,"0.007536217500007501,0.0053220512539897905,0.0053220512539897905,0.007037959085155272",0.006305,0.489978,2.20069,11,11
2000131148063_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.131148,2000.165799,3.222337,0,27,2343.0,"0.0053220512539897905,0.01548313119596479,0.006775833762776495,0.00811595748129824",0.008924,0.624645,2.537768,11,11
2000147544227_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.147544,2000.170413,3.208388,0,22,2343.0,"0.007862321239483541,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005957,0.523558,1.664145,11,11
2000163941838_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.163942,2000.201942,0.679487,0,27,2343.0,"0.0053220512539897905,0.015816357876940253,0.008246574907225428,0.0053220512539897905",0.008677,0.559969,1.664145,11,11
2000180332261_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.180332,2000.202102,3.888751,0,28,2343.0,"0.016497676163223583,0.0053220512539897905,0.0053220512539897905,0.006306125141108773",0.008362,0.624645,1.971854,11,11
2000196727174_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.196727,2000.208234,0.728336,0,23,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,0.559969,1.664145,11,11
2000213123315_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.213123,2000.221902,0.357913,0,28,2343.0,"0.014178716238060633,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.007536,0.502904,1.664145,11,11
2000229514291_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.229514,2000.230868,0.603815,0,27,2343.0,"0.014178716238060633,0.0053220512539897905,0.006306125141108773,0.005875592815494218",0.007921,0.376936,1.837231,11,11
2000245912633_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.245913,2000.257162,0.558724,0,28,2343.0,"0.008250097359431222,0.007536217500007501,0.006306125141108773,0.006306125141108773",0.0071,0.75955,1.971854,11,11
2000262309616_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.26231,2000.265743,0.724267,0,28,2343.0,"0.01639288248407834,0.015816357876940253,0.006306125141108773,0.0053220512539897905",0.010959,0.881709,1.664145,11,11
2000278698204_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.278698,2000.281862,0.537956,0,28,2343.0,"0.0053220512539897905,0.015816357876940253,0.007536217500007501,0.0053220512539897905",0.008499,0.536843,1.664145,11,11
2000295088586_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.295089,2000.299615,0.701117,0,28,2343.0,"0.0053220512539897905,0.012185682578651718,0.0053220512539897905,0.005875592815494218",0.007176,0.495799,1.837231,11,11
2000311486671_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.311487,2000.312261,0.464567,0,27,2343.0,"0.0053220512539897905,0.015816357876940253,0.0053220512539897905,0.006967095808934837",0.008357,0.559969,2.178532,11,11
2000327875544_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.327876,2000.341896,0.363997,0,28,2343.0,"0.015816357876940253,0.0053220512539897905,0.0053220512539897905,0.006306125141108773",0.008192,0.586538,1.971854,11,11
2000344264877_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.344265,2000.539072,1.008884,0,27,2343.0,"0.014178716238060633,0.0053220512539897905,0.006715535550828678,0.006306125141108773",0.008131,0.57202,1.971854,11,11
2000360654507_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.360655,2000.918792,inf,0,14,2343.0,"0.0053220512539897905,0.0053220512539897905",0.005322,0.536843,inf,11,11
2000377048109_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.377048,2000.920931,1.00967,0,28,2343.0,"0.007536217500007501,0.008510450648255292,0.0053220512539897905,0.0053220512539897905",0.006673,0.88452,1.664145,11,11
2000393436897_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.393437,2000.930863,1.524383,0,28,2343.0,"0.014178716238060633,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.007536,0.86372,1.664145,11,11
