Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.6-2001.6,61,19,0.3114754098360656,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2001.6-2002.6,61,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2002.6-2003.6,61,12,0.19672131147540983,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2003.6-2004.6,61,23,0.3770491803278688,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2004.6-2005.6,61,24,0.39344262295081966,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2005.6-2006.6,61,66,1.0819672131147542,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2006.6-2007.6,61,9,0.14754098360655737,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2007.6-2008.6,61,30,0.4918032786885246,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2008.6-2009.6,61,46,0.7540983606557377,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2009.6-2010.6,26,8,0.3076923076923077,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2010.6-2011.6,0,22,22.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2011.6-2012.6,0,50,50.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
2012.6-2013.6,0,16,16.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1000m_mcs_adaptive_1Mbps_0.5increment_threshold/Flow_Node0-Node8.csv
