Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.1-2001.1,183,15,0.08196721311475409,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2001.1-2002.1,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2002.1-2003.1,183,17,0.09289617486338798,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2003.1-2004.1,183,14,0.07650273224043716,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2004.1-2005.1,183,12,0.06557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2005.1-2006.1,183,17,0.09289617486338798,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2006.1-2007.1,183,50,0.273224043715847,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2007.1-2008.1,183,35,0.1912568306010929,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2008.1-2009.1,183,209,1.1420765027322404,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2009.1-2010.1,165,9,0.05454545454545454,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2010.1-2011.1,0,46,46.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2011.1-2012.1,0,120,120.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2012.1-2013.1,0,14,14.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
