Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.5-2001.5,61,9,0.14754098360655737,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2001.5-2002.5,61,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2002.5-2003.5,61,70,1.1475409836065573,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2003.5-2004.5,61,22,0.36065573770491804,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2004.5-2005.5,61,10,0.16393442622950818,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2005.5-2006.5,61,2,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2006.5-2007.5,61,53,0.8688524590163934,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2007.5-2008.5,61,26,0.4262295081967213,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2008.5-2009.5,61,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2009.5-2010.5,32,33,1.03125,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2010.5-2011.5,0,30,30.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2011.5-2012.5,0,27,27.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2012.5-2013.5,0,22,22.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
