File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps/Flow_Node0-Node8.csv,1,610,589,0.9655737704918033,0.007854336162988114,173,4795,8.0,1.0,1.0,0,0,0,21,0,0,0,Flow_Node0-Node8
Mean,,610.0,589.0,0.9655737704918033,0.007854336162988114,173.0,4795.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,610.0,589.0,0.9655737704918033,0.007854336162988114,173.0,4795.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
