Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.1-2001.1,122,14,0.11475409836065574,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2001.1-2002.1,122,3,0.02459016393442623,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2002.1-2003.1,122,54,0.4426229508196721,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2003.1-2004.1,122,60,0.4918032786885246,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2004.1-2005.1,122,46,0.3770491803278688,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2005.1-2006.1,122,73,0.5983606557377049,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2006.1-2007.1,122,101,0.8278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2007.1-2008.1,122,19,0.1557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2008.1-2009.1,122,121,0.9918032786885246,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2009.1-2010.1,111,85,0.7657657657657657,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2010.1-2011.1,0,18,18.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2011.1-2012.1,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2012.1-2013.1,0,5,5.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2013.1-2014.1,0,10,10.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
