Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,4,4,0,0,0,0,8,8,0,0,1221,1221,0,0,0,0,0
Node1,0,5,4,4,1221,1221,5,5,1221,1221,1221,1221,0,0,0,0,0
Node2,1,0,5,5,1221,1221,1,1,1221,1221,1221,1221,0,0,0,0,0
Node3,0,0,0,0,1221,1221,0,0,1221,1221,1221,1221,0,0,0,0,0
Node4,1,0,0,0,1221,1221,1,1,1221,1221,1221,1221,0,0,0,0,0
Node5,1,0,0,0,1221,1221,1,1,1221,1221,1221,1221,0,0,0,0,0
Node6,0,0,0,0,1221,1221,0,0,1221,1221,1221,1221,0,0,0,0,0
Node7,0,0,0,0,1221,1221,0,0,1221,1221,1221,1221,0,0,0,0,0
Node8,0,0,0,0,1221,1221,0,0,1221,1221,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
