Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.7-2001.7,122,193,1.5819672131147542,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2001.7-2002.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2002.7-2003.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2003.7-2004.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2004.7-2005.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2005.7-2006.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2006.7-2007.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2007.7-2008.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2008.7-2009.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2009.7-2010.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2010.7-2011.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2011.7-2012.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2012.7-2013.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2013.7-2014.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2014.7-2015.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2015.7-2016.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2016.7-2017.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2017.7-2018.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2018.7-2019.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2019.7-2020.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2020.7-2021.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2021.7-2022.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2022.7-2023.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2023.7-2024.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2024.7-2025.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2025.7-2026.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
2026.7-2027.7,122,122,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs1_2Mbps/Flow_Node0-Node8.csv
