Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,28,50,0,0,0,0,78,78,0,0,12201,12201,0,0,0,0,0
Node1,9,61,50,50,12201,12201,70,70,12201,12201,12201,12201,0,0,0,0,0
Node2,8,0,61,61,12201,12201,8,8,12201,12201,12201,12201,0,0,0,0,0
Node3,8,0,0,0,12201,12201,8,8,12201,12201,12201,12201,0,0,0,0,0
Node4,6,0,0,0,12201,12201,6,6,12201,12201,12201,12201,0,0,0,0,0
Node5,7,0,0,0,12201,12201,7,7,12201,12201,12201,12201,0,0,0,0,0
Node6,0,0,0,0,12201,12201,0,0,12201,12201,12201,12201,0,0,0,0,0
Node7,0,0,0,0,12201,12201,0,0,12201,12201,12201,12201,0,0,0,0,0
Node8,0,0,0,0,12201,12201,0,0,12201,12201,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
