Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2001.9-2002.9,244,42,0.1721311475409836,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2002.9-2003.9,244,29,0.11885245901639344,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2003.9-2004.9,244,2,0.00819672131147541,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2004.9-2005.9,244,8,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2005.9-2006.9,177,12,0.06779661016949153,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2006.9-2007.9,167,1,0.005988023952095809,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2007.9-2008.9,226,10,0.04424778761061947,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2008.9-2009.9,224,3,0.013392857142857142,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2009.9-2010.9,244,3,0.012295081967213115,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2010.9-2011.9,244,8,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2011.9-2012.9,244,5,0.020491803278688523,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2012.9-2013.9,244,8,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2013.9-2014.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2014.9-2015.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2015.9-2016.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2016.9-2017.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2017.9-2018.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2018.9-2019.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2019.9-2020.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2020.9-2021.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2021.9-2022.9,124,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2022.9-2023.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2023.9-2024.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2024.9-2025.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2025.9-2026.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2026.9-2027.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2027.9-2028.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2028.9-2029.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2029.9-2030.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2030.9-2031.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2031.9-2032.9,152,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2032.9-2033.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2033.9-2034.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2034.9-2035.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2035.9-2036.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2036.9-2037.9,27,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2037.9-2038.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2038.9-2039.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2039.9-2040.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2040.9-2041.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2041.9-2042.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2042.9-2043.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2043.9-2044.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2044.9-2045.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2045.9-2046.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2046.9-2047.9,244,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2047.9-2048.9,211,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2048.9-2049.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2049.9-2050.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2050.9-2051.9,0,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2051.9-2052.9,29,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2052.9-2053.9,89,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2053.9-2054.9,104,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_4Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
