Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,101,3503,7,7,0,0,3604,4281,0,0,63,124,2835,0,51,0,0
Node1,50,145,112,155,4152,4898,195,369,4152,4880,74,150,2637,0,72,0,0
Node2,30,134,78,135,157,303,164,299,157,283,63,139,21,0,105,0,0
Node3,12,69,51,111,161,306,81,189,161,281,57,138,3,0,72,0,0
Node4,10,57,55,138,88,198,67,152,88,193,39,108,66,0,51,0,0
Node5,32,75,29,65,75,171,107,208,75,167,21,60,144,0,24,0,0
Node6,18,124,37,84,64,134,142,191,64,129,10,32,156,0,39,0,0
Node7,0,38,40,80,138,176,38,80,138,176,41,59,21,0,33,0,0
Node8,0,0,36,76,49,75,0,0,49,75,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
