File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv,1,1220,61,0.05,1.748928180327869,5769,810,8.0,1.0,1.0,0,1961,0,149,0,0,0,Flow_Node0-Node8
Mean,,1220.0,61.0,0.05,1.748928180327869,5769.0,810.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1220.0,61.0,0.05,1.748928180327869,5769.0,810.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
