File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv,1,1221,235,0.19246519246519248,2.265605063829787,14907,268,8.0,1.0,1.0,0,3810,0,750,0,0,0,Flow_Node0-Node8
Mean,,1221.0,235.0,0.19246519246519248,2.265605063829787,14907.0,268.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1221.0,235.0,0.19246519246519248,2.265605063829787,14907.0,268.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
