Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.7-2001.7,122,49,0.4016393442622951,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2001.7-2002.7,113,23,0.20353982300884957,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2002.7-2003.7,86,19,0.22093023255813954,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2003.7-2004.7,122,19,0.1557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2004.7-2005.7,102,12,0.11764705882352941,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2005.7-2006.7,122,8,0.06557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2006.7-2007.7,89,14,0.15730337078651685,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2007.7-2008.7,120,13,0.10833333333333334,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2008.7-2009.7,107,18,0.16822429906542055,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2009.7-2010.7,39,13,0.3333333333333333,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2010.7-2011.7,0,20,20.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2011.7-2012.7,0,18,18.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2012.7-2013.7,0,9,9.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
