Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
1000m_2Mbps_mcs0,1221,0.09999179763726744,8.189336415828619e-05,0.00010447229187991988,0.0480594860083839,0.001704,2000.008266,2010.008136
1000m_2Mbps_mcs1,1220,0.0902215402367223,7.395208216124779e-05,9.123861375674087e-05,0.08680459284642564,0.0008519353204172878,2000.008266,2010.000366
1000m_2Mbps_mcs_adaptive_base_threshold,1220,0.37382857755623544,0.0003064168668493733,0.0009085155878474227,0.19034915930921853,0.0016196350720317932,2000.008266,2010.00036
1000m_2Mbps_0.5inc_dec0.85,1221,0.03154669939630547,2.5836772642346825e-05,0.00026288199066971983,0.026117414167768086,0.0011212839947385403,2000.008266,2011.049631
1000m_2Mbps_0.9inc_dec0.85,1221,0.021958930275698008,1.7984381880178547e-05,0.00017877031282718204,0.01898148028686068,0.001273848956394411,2000.008266,2010.914302
1000m_2Mbps_0.7inc_dec0.75,1220,0.029214702431190682,2.3946477402615315e-05,0.00032902368153119797,0.024929281355426682,0.0013027397416790858,2000.008266,2011.387314
1000m_2Mbps_0.7inc_dec0.95,1221,0.021931028407875888,1.7961530227580578e-05,0.00017877031282718204,0.0192721355306228,0.0012226149455240366,2000.008266,2011.177867
