File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs_adaptive_2Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv,1,1221,62,0.050778050778050775,0.21542306451612905,5042,170,4.0,1.0,1.0,0,2056,0,116,0,0,0,Flow_Node0-Node8
Mean,,1221.0,62.0,0.050778050778050775,0.21542306451612905,5042.0,170.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,1221.0,62.0,0.050778050778050775,0.21542306451612905,5042.0,170.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
