Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2001.1-2002.1,183,64,0.34972677595628415,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2002.1-2003.1,183,4,0.02185792349726776,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2003.1-2004.1,183,13,0.07103825136612021,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2004.1-2005.1,183,10,0.0546448087431694,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2005.1-2006.1,183,6,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2006.1-2007.1,183,6,0.03278688524590164,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2007.1-2008.1,183,3,0.01639344262295082,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2008.1-2009.1,183,11,0.060109289617486336,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2009.1-2010.1,183,16,0.08743169398907104,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
2010.1-2011.1,183,3,0.01639344262295082,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs_adaptive_3Mbps_0.7inc_1.1dec/Flow_Node0-Node8.csv
