Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
500m_mcs0_1Mbps,611,0.02218004796772855,3.63012241697685e-05,5.223614593995994e-05,0.021303535310897,0.0017040000000000002,2000.016462,2010.016686
500m_mcs0_2Mbps,1221,0.04476332901978676,3.666120312840848e-05,5.223614593995994e-05,0.02151479056831483,0.001704,2000.008266,2010.008513
500m_mcs0_3Mbps,1830,0.06288706077226125,3.436451408320287e-05,5.223614593995994e-05,0.02016696835868713,0.0017040000000000004,2000.005533,2010.003219
500m_mcs1_1Mbps,610,0.02197619909736239,3.602655589731539e-05,3.6189271559793324e-05,0.04228508657148507,0.0008519815201192252,2000.016462,2010.000299
500m_mcs1_2Mbps,1221,0.044110312102715404,3.612638173850565e-05,4.3699484067681524e-05,0.04240391957894185,0.0008519538381356564,2000.008266,2010.008282
500m_mcs1_3Mbps,1831,0.06628645219625157,3.620232233547328e-05,4.527552457130013e-05,0.04250196339099514,0.0008517845191400627,2000.005533,2010.005591
500m_mcs_adaptive_1Mbps,610,0.0694344556847718,0.00011382697653241279,0.00038312298389579384,0.07543294790304449,0.00154555131644312,2000.016462,2010.375516
500m_mcs_adaptive_2Mbps,1220,0.06512781610418272,5.338345582310059e-05,0.00028160241817639964,0.04184276682423267,0.0014989764530551415,2000.008266,2010.60378
500m_mcs_adaptive_3Mbps,1831,0.18539837756791758,0.00010125525809280042,0.0003567805450245049,0.0735872237301982,0.0015559638548234946,2000.005533,2010.124245
