Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008195690_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.008196,2000.008266,0.072824,0,28,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,0.705568,2.396369,11,11
2000016397037_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.016397,2000.017012,0.103771,0,28,2343.0,"0.0180756488310518,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.00851,0.477584,1.664145,11,11
2000024593987_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.024594,2000.028874,0.155974,0,28,2343.0,"0.0053220512539897905,0.0180756488310518,0.006306125141108773,0.005875592815494218",0.008895,1.664145,1.837231,11,11
2000032788018_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.032788,2000.039606,1.830662,0,28,2343.0,"0.008510450648255292,0.0053220512539897905,0.006306125141108773,0.006105886170961665",0.006561,0.817175,1.909241,11,11
2000040986339_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.040986,2000.050885,inf,0,7,2343.0,0.0053220512539897905,0.0053220512539897905,0.489978,inf,11,11
2000049183874_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.049184,2000.064236,1.668398,0,28,2343.0,"0.008510450648255292,0.017314055905948127,0.0053220512539897905,0.0053220512539897905",0.009117,0.689655,1.664145,11,11
2000057382712_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.057383,2000.068202,0.363266,0,28,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,0.483735,1.664145,11,11
2000065576763_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.065577,2000.072441,1.823735,0,28,2343.0,"0.0053220512539897905,0.008457390921877285,0.0053220512539897905,0.0053220512539897905",0.006106,0.489978,1.664145,11,11
2000073776033_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.073776,2000.076541,0.757993,0,28,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,0.624645,1.664145,11,11
2000081969991_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.08197,2000.083087,0.263734,0,28,2343.0,"0.009927517045706626,0.007536217500007501,0.0053220512539897905,0.006715535550828678",0.007375,0.88452,2.099872,11,11
2000090163730_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.090164,2000.091574,0.463077,0,28,2343.0,"0.007536217500007501,0.0053220512539897905,0.006895676131105436,0.0053220512539897905",0.006269,0.744118,1.664145,11,11
2000098357325_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.098357,2000.100107,0.485765,0,28,2343.0,"0.007536217500007501,0.0053220512539897905,0.0053220512539897905,0.008744444054293832",0.006731,0.624645,2.734288,11,11
