Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,207,2672,21,21,0,0,2879,4072,0,0,285,745,4144,0,196,0,0
Node1,42,94,522,945,2905,4086,136,273,2905,4028,330,947,2148,0,108,0,0
Node2,86,781,170,224,381,1040,867,1024,381,1032,118,293,2596,0,104,0,0
Node3,23,107,499,551,932,1179,130,251,932,1164,374,583,732,0,104,0,0
Node4,6,23,48,107,435,706,29,84,435,681,318,539,224,0,28,0,0
Node5,6,384,23,65,319,540,390,440,319,540,97,293,956,0,28,0,0
Node6,147,521,27,63,647,854,668,1247,647,852,184,223,728,0,356,0,0
Node7,114,406,50,75,676,1127,520,1022,676,1118,163,222,748,0,152,0,0
Node8,0,0,38,87,615,1098,0,0,615,990,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
