Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000045094251_Node0_Node8_Zero,2000.35809,2000.652624,1,RetryLimit,8000,0,nan
2000049192757_Node0_Node8_Zero,2000.35809,2000.652624,1,RetryLimit,8000,0,nan
2000053288084_Node0_Node8_Zero,2000.35809,2000.652624,1,RetryLimit,8000,0,nan
2000057382776_Node0_Node8_Zero,2000.35998,2001.506033,1,RetryLimit,12999,0,nan
2000061476737_Node0_Node8_Zero,2000.35998,2001.506033,1,RetryLimit,12999,0,nan
2000065579103_Node0_Node8_Zero,2000.35998,2001.575161,1,RetryLimit,12999,1.3726857720800242e-12,nan
2000069673288_Node0_Node8_Zero,2000.364065,2001.575161,1,RetryLimit,12910,1.3726857720800242e-12,nan
2000073773498_Node0_Node8_Zero,2000.364065,2002.03511,1,RetryLimit,12910,0,nan
2000077871826_Node0_Node8_Zero,2000.364065,2002.03511,1,RetryLimit,12910,0,nan
2000081965274_Node0_Node8_Zero,2000.366015,2002.325694,1,RetryLimit,16110,0,nan
2000086062063_Node0_Node8_Zero,2000.366015,2002.325694,1,RetryLimit,16110,0,nan
2000090158378_Node0_Node8_Zero,2000.366015,2002.022479,1,RetryLimit,12821,0,nan
2000094258355_Node0_Node8_Zero,2000.370157,2002.022479,1,RetryLimit,12732,0,nan
2000098355686_Node0_Node8_Zero,2000.370157,2001.704854,1,RetryLimit,12732,0,nan
2000102455767_Node0_Node8_Zero,2000.370157,2001.704854,1,RetryLimit,12732,0,nan
2000106558641_Node0_Node8_Zero,2000.372777,2001.64878,1,RetryLimit,12643,0,nan
2000110658266_Node0_Node8_Zero,2000.372777,2001.64878,1,RetryLimit,12643,0,nan
2000114755366_Node0_Node8_Zero,2000.372777,2001.958062,1,RetryLimit,12643,0,nan
2000118854890_Node0_Node8_Zero,2000.376686,2001.958062,1,RetryLimit,12554,0,nan
2000122951110_Node0_Node8_Zero,2000.376686,2001.82953,1,RetryLimit,12554,0,nan
2000127053672_Node0_Node8_Zero,2000.376686,2001.82953,1,RetryLimit,12554,0,nan
2000131147305_Node0_Node8_Zero,2000.380676,2001.43045,1,RetryLimit,12465,0,nan
2000135242983_Node0_Node8_Zero,2000.380676,2001.43045,1,RetryLimit,12465,0,nan
2000139336746_Node0_Node8_Zero,2000.380676,2001.353839,1,RetryLimit,12465,0,nan
