File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/peter/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs0_1Mbps/Flow_Node0-Node8.csv,1,610,610,1.0,0.01618396557377049,0,4880,8.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node8
Mean,,610.0,610.0,1.0,0.01618396557377049,0.0,4880.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,610.0,610.0,1.0,0.01618396557377049,0.0,4880.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
