Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000016392412_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.016392,2000.016462,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,33,33
2000032790479_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.03279,2000.049337,inf,1,7,2327.5,"0.02667338616052565,0.007663753805745297",0.017169,2.396369,inf,33,33
2000049186541_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.049187,2000.049337,inf,1,7,2327.5,"0.02667338616052565,0.007663753805745297",0.017169,2.396369,inf,33,33
2000065578020_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.065578,2000.065928,inf,2,7,2343.0,"0.02667338616052565,0.02667338616052565,0.007663753805745297",0.020337,2.396369,inf,33,33
2000081976387_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.081976,2000.082046,inf,2,7,2343.0,"0.02667338616052565,0.02667338616052565,0.007663753805745297",0.020337,2.396369,inf,33,33
2000098372243_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.098372,2000.098622,inf,2,7,2343.0,"0.02667338616052565,0.02667338616052565,0.007663753805745297",0.020337,2.396369,inf,33,33
2000114761081_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.114761,2000.114911,inf,3,7,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.007663753805745297",0.021921,2.396369,inf,33,33
2000131155721_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.131156,2000.131446,inf,3,7,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.007663753805745297",0.021921,2.396369,inf,33,33
2000147550398_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.14755,2000.1477,inf,3,7,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.007663753805745297",0.021921,2.396369,inf,33,33
2000163943661_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.163944,2000.164214,0.070358,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000180338272_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.180338,2000.181908,0.053964,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000196728185_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.196728,2000.196858,0.037574,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000213120829_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.213121,2000.213171,0.022751,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000229515058_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.229515,2000.229705,0.006357,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000245907157_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.245907,2000.246057,0.003427,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000262295860_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.262296,2000.262346,0.003287,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000278691302_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.278691,2000.278801,0.003427,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000295087566_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.295088,2000.295258,0.003446,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000311481305_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.311481,2000.311731,0.003807,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000327874899_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.327875,2000.328025,0.003587,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000344266702_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.344267,2000.344537,0.003647,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000360655211_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.360655,2000.360765,0.003427,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000377048292_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.377048,2000.377118,0.003087,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000393443539_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.393444,2000.393554,0.003466,4,0,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,8.340465,8.340465,33,33
2000409841034_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.409841,2000.410171,0.082678,0,28,2343.0,"0.02667338616052565,0.02667338616052565,0.02667338616052565,0.02667338616052565",0.026673,0.580139,8.340465,22,22
2000426231961_Node0_Node8_Zero,"[0, 2, 4, 6, 8]",2000.426232,2000.429658,0.151682,0,28,2343.0,"0.013446344721529602,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011326,1.36284,3.320415,22,22
