Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008195690_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.008196,2000.008266,0.016038,8,0,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,2.396369,2.396369,11,11
2000016397037_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.016397,2000.016467,0.015978,8,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.00583219515707227",0.005386,1.664145,1.823661,11,11
2000024598233_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.024598,2000.024668,0.016118,8,0,2343.0,"0.006739117651441124,0.006739117651441124,0.006739117651441124,0.006739117651441124,0.0057706460117520906,0.0053220512539897905,0.00563357539132472,0.00563357539132472",0.006165,1.664145,1.761555,11,11
2000032794652_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.032795,2000.032985,0.015818,8,0,2343.0,"0.0053220512539897905,0.006306125141108773,0.006306125141108773,0.006400453299508238,0.0053220512539897905,0.0053220512539897905,0.00561355977129397,0.0053220512539897905",0.005739,1.664145,1.664145,11,11
2000040991847_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.040992,2000.041222,0.016258,8,0,2343.0,"0.0063890725547928115,0.006306125141108773,0.006363727511722688,0.006363727511722688,0.0053220512539897905,0.005617394119175782,0.00561355977129397,0.005616222512878561",0.005949,1.664145,1.756129,11,11
2000049189190_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.049189,2000.049259,0.015718,8,0,2343.0,"0.006306125141108773,0.006306125141108773,0.006360026523500902,0.006306125141108773,0.0053220512539897905,0.005741823518907809,0.005745411507547847,0.005741823518907809",0.005979,1.664145,1.795403,11,11
2000057385569_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.057386,2000.057436,0.015898,8,0,2343.0,"0.006306125141108773,0.0053220512539897905,0.0053220512539897905,0.007657495610389791,0.006739117651441124,0.00561355977129397,0.005568069725769537,0.005568069725769537",0.006012,1.664145,1.741072,11,11
2000065580493_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.06558,2000.06573,0.016179,8,0,2343.0,"0.006306125141108773,0.006383743131753439,0.0063844065687929255,0.006383743131753439,0.0053220512539897905,0.00583219515707227,0.005617147759934008,0.005617178428140454",0.005981,1.664145,1.756428,11,11
2000073781841_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.073782,2000.073952,0.015738,8,0,2343.0,"0.006568147803329512,0.006360026523500902,0.006351615186633207,0.006351615186633207,0.0053220512539897905,0.005745411507547847,0.005744851600180179,0.005744851600180179",0.006024,1.664145,1.79635,11,11
2000081975960_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.081976,2000.082266,0.016458,8,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.007748455856406299,0.006739117651441124,0.0053220512539897905,0.005568069725769537,0.005568069725769537,0.005680233311521992",0.005909,1.664145,1.776144,11,11
