Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000008195690_Node0_Node8_Zero,2000.019932,2000.092096,1,RetryLimit,0,0,nan
2000016397037_Node0_Node8_Zero,2000.102091,2000.178798,1,RetryLimit,633,0,nan
2000040974672_Node0_Node8_Zero,2000.141436,2000.361459,1,RetryLimit,991,0,nan
2000024589149_Node0_Node8_Zero,2000.15018,2000.271319,1,RetryLimit,722,0,nan
2000032782678_Node0_Node8_Zero,2000.210842,2000.372879,1,RetryLimit,358,0,nan
2000073766759_Node0_Node8_Zero,2000.314714,2000.445575,1,RetryLimit,269,0,nan
2000049174438_Node0_Node8_Zero,2000.405592,2000.496313,1,RetryLimit,0,0,nan
2000106564805_Node0_Node8_Zero,2000.502504,2000.607752,1,RetryLimit,536,0,nan
2000090164752_Node0_Node8_Zero,2000.532536,2000.89866,1,RetryLimit,788,0,nan
2000098365480_Node0_Node8_Zero,2000.534935,2000.695631,1,RetryLimit,558,0,nan
2000131157770_Node0_Node8_Zero,2000.579913,2000.651907,1,RetryLimit,279,0,nan
2000155750109_Node0_Node8_Zero,2000.655046,2000.756746,1,RetryLimit,247,0,nan
2000122961871_Node0_Node8_Zero,2000.725994,2000.831472,1,RetryLimit,153,0,nan
2000172142529_Node0_Node8_Zero,2000.733959,2000.860028,1,RetryLimit,132,0,nan
2000147550012_Node0_Node8_Zero,2000.862953,2000.936327,1,RetryLimit,3,0,nan
2000245913435_Node0_Node8_Zero,2000.93938,2000.997769,1,RetryLimit,1,0,nan
2000196731158_Node0_Node8_Zero,2001.208609,2001.274267,1,RetryLimit,2,0,nan
2000221323952_Node0_Node8_Zero,2001.208609,2001.274267,1,RetryLimit,2,0,nan
2000204924547_Node0_Node8_Zero,2001.208609,2001.274267,1,RetryLimit,2,0,nan
2000336075343_Node0_Node8_Zero,2001.547614,2001.551607,0,,0,7.572525408e-13,0
2000360671764_Node0_Node8_Zero,2001.547614,2001.551607,0,,0,7.572525408e-13,0
2000344272159_Node0_Node8_Zero,2001.547614,2001.551607,0,,0,7.572525408e-13,0
2000352470746_Node0_Node8_Zero,2001.555545,2001.557636,0,,0,7.572525408e-13,0
2000229516940_Node0_Node8_Zero,2001.555545,2001.557636,0,,0,7.572525408e-13,0
