Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000057374154_Node0_Node8_Zero,2000.476153,2000.646589,1,RetryLimit,4795,1.6472418375000002e-13,nan
2000061470969_Node0_Node8_Zero,2000.476153,2000.646589,1,RetryLimit,4795,1.6472418375000002e-13,nan
2000065566354_Node0_Node8_Zero,2000.487433,2000.705299,0,,4707,7.572525408e-13,0
2000069664164_Node0_Node8_Zero,2000.487433,2000.705299,0,,4707,7.572525408e-13,0
2000073761292_Node0_Node8_Zero,2000.49355,2000.705299,0,,4441,7.572525408e-13,0
2000077863344_Node0_Node8_Zero,2000.49355,2000.713038,0,,4585,7.572525408e-13,0
2000081962324_Node0_Node8_Zero,2000.495372,2000.713038,0,,4496,7.572525408e-13,0
2000086056775_Node0_Node8_Zero,2000.495372,2000.713038,0,,4496,7.572525408e-13,0
2000090154152_Node0_Node8_Zero,2000.497329,2000.718639,0,,4585,7.572525408e-13,0
2000094257448_Node0_Node8_Zero,2000.497329,2000.718639,0,,4585,7.572525408e-13,0
2000098353425_Node0_Node8_Zero,2000.503731,2000.718639,0,,4318,7.572525408e-13,0
2000102447320_Node0_Node8_Zero,2000.503731,2000.722492,0,,4318,7.572525408e-13,0
2000106547431_Node0_Node8_Zero,2000.516614,2000.722492,0,,3873,7.572525408e-13,0
2000110641890_Node0_Node8_Zero,2000.516614,2000.722492,0,,3873,7.572525408e-13,0
2000114735360_Node0_Node8_Zero,2000.518626,2000.726451,0,,3845,9.466479679589979e-13,0
2000118833979_Node0_Node8_Zero,2000.518626,2000.726451,0,,3845,9.466479679589979e-13,0
2000122935094_Node0_Node8_Zero,2000.522866,2000.726451,0,,3668,9.466479679589979e-13,0
2000127033682_Node0_Node8_Zero,2000.522866,2000.728396,0,,3669,1.8939542715899796e-13,1.2121307338175869e-13
2000131132172_Node0_Node8_Zero,2000.524908,2000.728396,0,,3580,1.8939542715899796e-13,1.2121307338175869e-13
2000135230476_Node0_Node8_Zero,2000.524908,2000.728396,0,,3580,1.8939542715899796e-13,1.2121307338175869e-13
2000139324584_Node0_Node8_Zero,2000.526849,2000.730376,0,,3493,8.045808246e-13,3.0290101632e-14
2000143423664_Node0_Node8_Zero,2000.526849,2000.730376,0,,3493,8.045808246e-13,3.0290101632e-14
2000147517613_Node0_Node8_Zero,2000.540231,2000.730376,0,,2961,8.045808246e-13,3.0290101632e-14
2000151616958_Node0_Node8_Zero,2000.540231,2000.757763,0,,3658,8.626760184e-13,0
2000168005623_Node0_Node8_Zero,2000.567067,2000.757763,0,,2679,8.626760184e-13,0
2000155713741_Node0_Node8_Zero,2000.592923,2000.757763,0,,2412,8.626760184e-13,0
2000159815683_Node0_Node8_Zero,2000.592923,2000.75967,0,,2412,7.572525408e-13,0
2000163911011_Node0_Node8_Zero,2000.597283,2000.75967,0,,2323,7.572525408e-13,0
2000172099732_Node0_Node8_Zero,2000.609237,2000.75967,0,,1968,7.572525408e-13,0
2000176194080_Node0_Node8_Zero,2000.609237,2000.763674,0,,2025,7.572525408e-13,0
2000188487931_Node0_Node8_Zero,2000.701333,2000.763674,0,,1227,7.572525408e-13,0
2000192583638_Node0_Node8_Zero,2000.701333,2000.763674,0,,1227,7.572525408e-13,0
2000184390621_Node0_Node8_Zero,2000.709083,2000.776905,0,,1319,7.572525408e-13,0
2000196679763_Node0_Node8_Zero,2000.714888,2000.776905,0,,1175,7.572525408e-13,0
2000200776499_Node0_Node8_Zero,2000.714888,2000.776905,0,,1175,7.572525408e-13,0
2000180290567_Node0_Node8_Zero,2000.732341,2000.780201,0,,935,8.626760184e-13,0
2000221254259_Node0_Node8_Zero,2000.749793,2000.780201,0,,505,8.626760184e-13,0
2000225354497_Node0_Node8_Zero,2000.749793,2000.780201,0,,505,8.626760184e-13,0
2000204876974_Node0_Node8_Zero,2000.753565,2000.781711,0,,416,7.572525408e-13,0
2000229452344_Node0_Node8_Zero,2000.772312,2000.781711,0,,90,7.572525408e-13,0
2000213064643_Node0_Node8_Zero,2000.789507,2000.792771,0,,88,1.0542347760000001e-13,0
2000217158564_Node0_Node8_Zero,2000.789507,2000.792771,0,,88,1.0542347760000001e-13,0
2000237646285_Node0_Node8_Zero,2000.791369,2000.794141,0,,0,7.572525408e-13,0
2000241741069_Node0_Node8_Zero,2000.791369,2000.794141,0,,0,7.572525408e-13,0
2000254035402_Node0_Node8_Zero,2000.801697,2001.617876,1,RetryLimit,16373,0,nan
2000258138071_Node0_Node8_Zero,2000.801697,2001.617876,1,RetryLimit,16373,0,nan
2000245840168_Node0_Node8_Zero,2000.808352,2001.648875,1,RetryLimit,16375,0,nan
2000249935989_Node0_Node8_Zero,2000.808352,2001.648875,1,RetryLimit,16375,0,nan
2000262240744_Node0_Node8_Zero,2000.829457,2001.763214,1,RetryLimit,16559,0,nan
2000266340113_Node0_Node8_Zero,2000.829457,2001.763214,1,RetryLimit,16559,0,nan
2000270434147_Node0_Node8_Zero,2000.8314,2002.078571,1,RetryLimit,16560,0,nan
2000274528783_Node0_Node8_Zero,2000.8314,2002.078571,1,RetryLimit,16560,0,nan
2000278630175_Node0_Node8_Zero,2000.837416,2001.373791,1,RetryLimit,13341,0,nan
2000282726526_Node0_Node8_Zero,2000.837416,2001.373791,1,RetryLimit,13341,0,nan
2000295027743_Node0_Node8_Zero,2000.845029,2001.379464,1,RetryLimit,13163,0,nan
2000299129742_Node0_Node8_Zero,2000.845029,2001.379464,1,RetryLimit,13163,0,nan
2000286824504_Node0_Node8_Zero,2000.849494,2002.090959,1,RetryLimit,15937,3.7947475012522614e-13,nan
2000290924565_Node0_Node8_Zero,2000.849494,2002.090959,1,RetryLimit,15937,3.7947475012522614e-13,nan
2000303223354_Node0_Node8_Zero,2000.851471,2002.095005,1,RetryLimit,15848,3.003036391436796e-13,nan
2000307320052_Node0_Node8_Zero,2000.851471,2002.095005,1,RetryLimit,15848,3.003036391436796e-13,nan
2000311416398_Node0_Node8_Zero,2000.864803,2002.425916,1,RetryLimit,15574,3.9580665510090436e-13,nan
2000315514855_Node0_Node8_Zero,2000.864803,2002.425916,1,RetryLimit,15574,3.9580665510090436e-13,nan
2000319618186_Node0_Node8_Zero,2000.870958,2001.787433,1,RetryLimit,15215,1.04925114e-12,nan
2000323718476_Node0_Node8_Zero,2000.870958,2001.787433,1,RetryLimit,15215,1.04925114e-12,nan
2000327816525_Node0_Node8_Zero,2000.872923,2002.025433,1,RetryLimit,15215,0,nan
2000331918505_Node0_Node8_Zero,2000.872923,2002.025433,1,RetryLimit,15215,0,nan
2000344213764_Node0_Node8_Zero,2000.953726,2001.855761,1,RetryLimit,14592,0,nan
2000348309047_Node0_Node8_Zero,2000.953726,2001.855761,1,RetryLimit,14592,0,nan
2000352402431_Node0_Node8_Zero,2000.955643,2002.471304,1,RetryLimit,14773,2.62312785e-13,nan
2000356500397_Node0_Node8_Zero,2000.955643,2002.471304,1,RetryLimit,14773,2.62312785e-13,nan
2000360598933_Node0_Node8_Zero,2000.957773,2002.23752,1,RetryLimit,14685,2.62312785e-13,nan
2000364696581_Node0_Node8_Zero,2000.985187,2002.23752,1,RetryLimit,14064,2.62312785e-13,nan
2000368799587_Node0_Node8_Zero,2000.987285,2002.360194,1,RetryLimit,13976,0,nan
2000372893587_Node0_Node8_Zero,2000.987285,2002.360194,1,RetryLimit,13976,0,nan
2000208970967_Node0_Node8_Zero,2001.174373,2001.569933,1,RetryLimit,7525,0,nan
2000405687208_Node0_Node8_Zero,2001.484373,2002.541474,1,RetryLimit,2530,0,nan
2000336020211_Node0_Node8_Zero,2001.636747,2002.005826,1,RetryLimit,365,0,nan
2000340120238_Node0_Node8_Zero,2001.688101,2002.158291,1,RetryLimit,454,2.62312785e-13,nan
2000376993837_Node0_Node8_Zero,2001.864111,2001.978299,1,RetryLimit,89,0,nan
2000381091111_Node0_Node8_Zero,2001.864111,2001.978299,1,RetryLimit,89,0,nan
2000401586580_Node0_Node8_Zero,2002.135385,2002.389506,1,RetryLimit,180,0,nan
2000417984487_Node0_Node8_Zero,2002.568896,2002.708624,1,RetryLimit,2067,0,nan
2000422085665_Node0_Node8_Zero,2002.59497,2002.859339,1,RetryLimit,2414,0,nan
2000434385282_Node0_Node8_Zero,2002.622603,2004.169241,1,Expiry,8029,1.04925114e-12,nan
2000438481470_Node0_Node8_Zero,2002.626756,2002.873851,1,RetryLimit,2038,0,nan
2000446671962_Node0_Node8_Zero,2002.632603,2002.873851,1,RetryLimit,1800,0,nan
2000430287404_Node0_Node8_Zero,2002.658893,2004.176327,1,Expiry,6808,0,nan
2000458962493_Node0_Node8_Zero,2002.665422,2004.176327,1,Expiry,6714,0,nan
2000463056249_Node0_Node8_Zero,2002.747859,2003.514952,1,Expiry,1685,0,nan
2000471250315_Node0_Node8_Zero,2002.759824,2003.0325,1,RetryLimit,1045,0,nan
2000479450445_Node0_Node8_Zero,2002.803751,2003.039298,1,RetryLimit,1043,0,nan
2000487647311_Node0_Node8_Zero,2002.847193,2003.039298,1,RetryLimit,1043,0,nan
2000491742519_Node0_Node8_Zero,2002.928333,2003.229747,1,RetryLimit,1354,0,nan
2000495843523_Node0_Node8_Zero,2002.956508,2003.537187,1,Expiry,1062,3.1789200725634026e-13,nan
2000499937571_Node0_Node8_Zero,2002.967956,2003.178177,1,RetryLimit,772,6.804041604177073e-13,nan
2000508139343_Node0_Node8_Zero,2002.978732,2003.178177,1,RetryLimit,640,6.804041604177073e-13,nan
2000512240228_Node0_Node8_Zero,2002.981249,2004.121551,1,Expiry,5097,0,nan
2000516336334_Node0_Node8_Zero,2003.017269,2004.121551,1,Expiry,4769,0,nan
2000524528097_Node0_Node8_Zero,2003.074013,2003.417136,1,RetryLimit,466,0,nan
2000528631143_Node0_Node8_Zero,2003.08422,2003.221588,1,RetryLimit,273,0,nan
2000532727211_Node0_Node8_Zero,2003.106152,2003.324386,1,RetryLimit,47,0,nan
2000540924140_Node0_Node8_Zero,2003.115429,2003.494278,1,RetryLimit,154,0,nan
2000536828021_Node0_Node8_Zero,2003.122593,2003.494278,1,RetryLimit,154,0,nan
2000545021891_Node0_Node8_Zero,2003.144776,2003.572879,1,Expiry,154,4.0019395432614006e-12,nan
2000549124230_Node0_Node8_Zero,2003.157043,2003.572879,1,Expiry,154,4.0019395432614006e-12,nan
2000467155876_Node0_Node8_Zero,2003.345189,2003.461939,1,RetryLimit,154,2.1335982733397503e-13,nan
2000450769210_Node0_Node8_Zero,2003.368626,2003.455495,1,Expiry,154,0,nan
2000520430761_Node0_Node8_Zero,2003.40893,2003.554398,1,Expiry,153,0,nan
2000581913422_Node0_Node8_Zero,2003.575639,2003.583058,1,Expiry,1,0,nan
2000606499694_Node0_Node8_Zero,2003.588387,2003.607288,1,Expiry,0,0,nan
2000598308271_Node0_Node8_Zero,2003.610747,2003.610747,1,Expiry,0,1.2305791545609242e-12,nan
2000602404930_Node0_Node8_Zero,2003.610747,2003.610747,1,Expiry,0,1.2305791545609242e-12,nan
2000626981220_Node0_Node8_Zero,2003.612844,2003.630769,1,Expiry,0,0,nan
2000618788880_Node0_Node8_Zero,2003.612844,2003.622543,1,Expiry,0,0,nan
2000647472548_Node0_Node8_Zero,2003.635946,2003.651249,1,Expiry,131,0,nan
2000639270535_Node0_Node8_Zero,2003.641381,2003.641381,1,Expiry,0,3.957175728e-12,nan
2000651568371_Node0_Node8_Zero,2003.647358,2003.65439,1,Expiry,131,0,nan
2000663875029_Node0_Node8_Zero,2003.653567,2003.665676,1,Expiry,0,0,nan
2000667973810_Node0_Node8_Zero,2003.653567,2003.673648,1,Expiry,0,0,nan
2000643373805_Node0_Node8_Zero,2003.675141,2003.675141,1,Expiry,0,3.9991457736e-12,nan
2000672074333_Node0_Node8_Zero,2003.678932,2003.678932,1,Expiry,0,2.297620824339155e-12,nan
2000688465268_Node0_Node8_Zero,2003.684512,2003.70275,1,Expiry,354,0,nan
2000684368460_Node0_Node8_Zero,2003.684512,2003.684512,1,Expiry,0,1.04925114e-12,nan
2000680272574_Node0_Node8_Zero,2003.690678,2003.690678,1,Expiry,0,4.832591308992333e-14,nan
2000708952221_Node0_Node8_Zero,2003.695933,2003.71817,1,Expiry,698,3.687605335823093e-13,nan
2000737652145_Node0_Node8_Zero,2003.695933,2003.737944,1,Expiry,1150,0,nan
2000717151799_Node0_Node8_Zero,2003.697875,2003.718383,1,Expiry,610,3.687605335823093e-13,nan
