File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_1Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv,1,610,315,0.5163934426229508,2.4700773206349202,9834,2127,8.0,1.0,1.0,0,973,0,724,0,0,0,Flow_Node0-Node8
Mean,,610.0,315.0,0.5163934426229508,2.4700773206349202,9834.0,2127.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,610.0,315.0,0.5163934426229508,2.4700773206349202,9834.0,2127.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
