Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,11824,260,0,0,0,0,12084,12084,0,0,18069,18069,0,0,232,0,0
Node1,7795,209,130,130,18069,18069,8004,8004,18069,18069,16178,16178,1879,0,12,0,0
Node2,1388,61,94,94,16178,16178,1449,1449,16178,16178,11843,11843,4335,0,0,0,0
Node3,409,8,6,6,11863,11863,417,417,11863,11863,6109,6109,5744,0,0,0,0
Node4,365,8,1,1,6112,6112,373,373,6112,6112,2338,2338,3772,0,0,0,0
Node5,605,5,2,2,2338,2338,610,610,2338,2338,1078,1078,1260,0,0,0,0
Node6,4,5,3,3,1079,1079,9,9,1079,1079,695,695,383,0,0,0,0
Node7,2,0,0,0,698,698,2,2,698,698,587,587,108,0,0,0,0
Node8,0,0,0,0,587,587,0,0,587,587,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
