Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,1205,117,0,0,0,0,1322,1322,0,0,1803,1803,0,0,189,0,0
Node1,735,86,104,104,1803,1803,821,821,1803,1803,1794,1794,0,0,63,0,0
Node2,726,23,70,70,1794,1794,749,749,1794,1794,1674,1674,840,0,0,0,0
Node3,362,6,6,6,1678,1678,368,368,1678,1678,1336,1336,2373,0,0,0,0
Node4,367,8,2,2,1337,1337,375,375,1337,1337,1026,1026,2170,0,0,0,0
Node5,605,5,2,2,1027,1027,610,610,1027,1027,773,773,1771,0,0,0,0
Node6,4,5,3,3,774,774,9,9,774,774,646,646,889,0,0,0,0
Node7,2,0,0,0,649,649,2,2,649,649,575,575,497,0,0,0,0
Node8,0,0,0,0,575,575,0,0,575,575,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
