Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,256,1578,6,6,0,0,1834,2066,0,0,119,320,303,0,570,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,33,128,396,516,1533,1808,161,238,1533,1784,328,560,21,0,66,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,42,676,72,80,415,677,718,883,415,671,241,441,225,0,192,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,56,694,109,157,953,1237,750,1235,953,1232,233,378,285,0,282,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,80,180,958,1527,0,0,958,1510,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
