Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008195690_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.008196,2000.008266,0.087862,0,56,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,0.705568,2.396369,11,11
2000016397037_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.016397,2000.016939,0.177754,0,56,2343.0,"0.0053220512539897905,0.008510450648255292,0.007103224989675149,0.0053220512539897905,0.00583219515707227,0.0058885562097514225,0.005604916662644327,0.005460436644365897",0.00613,0.489978,1.707417,11,11
2000024589149_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.024589,2000.044389,0.268243,0,56,2343.0,"0.009020594551337774,0.006119151102556166,0.006568147803329512,0.005939294539870966,0.0053220512539897905,0.005739039512868568,0.006660391740471606,0.005556607149609103",0.006366,0.392001,1.737488,11,11
2000032782678_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.032783,2000.092107,0.58869,0,56,2343.0,"0.00583219515707227,0.008331417983878563,0.0053220512539897905,0.014872645164132454,0.007793013082003181,0.006249892347559117,0.005557176224445772,0.006487914576705678",0.007556,0.461045,2.028697,11,11
2000040974672_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.040975,2000.093169,0.217013,0,55,2343.0,"0.0053220512539897905,0.008510450648255292,0.016124991060777912,0.01613112466539305,0.0053220512539897905,0.015393827837210508,0.005875592815494218,0.005605004061760843",0.009786,0.275425,1.752621,11,11
2000049174438_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.049174,2000.097356,0.496793,0,56,2343.0,"0.006739117651441124,0.0053220512539897905,0.011416524114338933,0.006306125141108773,0.0053220512539897905,0.016438913067028976,0.0053220512539897905,0.005502799518970827",0.007796,0.294512,1.720663,11,11
2000057370072_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.05737,2000.114779,inf,0,19,2343.0,"0.005934514464844589,0.0053220512539897905,0.0053220512539897905",0.005526,0.198668,inf,11,11
2000065567017_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.065567,2000.151616,inf,1,6,2343.0,"0.006306125141108773,0.028448921449009967",0.017378,0.694992,inf,11,11
2000073766759_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.073767,2000.16695,0.622343,0,56,2343.0,"0.006739117651441124,0.0053220512539897905,0.018290755009339972,0.009224477291844719,0.005875592815494218,0.005634680230432953,0.0058031946962255184,0.005922571783888847",0.007852,0.294512,1.851921,11,11
2000081964872_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.081965,2000.216633,inf,0,21,2343.0,"0.006923148855624459,0.007536217500007501,0.007666282487008252",0.007375,0.606656,inf,11,11
