Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000005463450_Node0_Node8_Zero,2000.009235,2000.011186,0,,0,7.572525408e-13,0
2000010932556_Node0_Node8_Zero,2000.015164,2000.017962,0,,0,8.045808246e-13,0
2000016392127_Node0_Node8_Zero,2000.022144,2000.026146,0,,1,7.572525408e-13,0
2000021851737_Node0_Node8_Zero,2000.028223,2000.038603,0,,76,7.572525408e-13,0
2000027312858_Node0_Node8_Zero,2000.036678,2000.04259,0,,2,7.572525408e-13,0
2000032773587_Node0_Node8_Zero,2000.044519,2000.054492,0,,2,7.572525408e-13,0
2000038239121_Node0_Node8_Zero,2000.048464,2000.058717,0,,3,7.572525408e-13,0
2000043707335_Node0_Node8_Zero,2000.052444,2000.060636,0,,2,7.572525408e-13,0
2000049176635_Node0_Node8_Zero,2000.068425,2000.070556,0,,0,3.506471614967839e-14,0
2000054643494_Node0_Node8_Zero,2000.08627,2000.088241,0,,0,7.914420300177367e-13,0
2000060105014_Node0_Node8_Zero,2000.090162,2000.092133,0,,0,7.572525408e-13,0
2000065568111_Node0_Node8_Zero,2000.103991,2000.105943,0,,0,7.932174215139569e-13,0
2000071031219_Node0_Node8_Zero,2000.113994,2000.119929,0,,1,7.572525408e-13,0
2000076493297_Node0_Node8_Zero,2000.117882,2000.121919,0,,0,3.286686375000001e-14,5.842998000000001e-14
2000081958099_Node0_Node8_Zero,2000.139998,2000.143963,0,,0,7.572525408e-13,0
2000087417929_Node0_Node8_Zero,2000.141932,2000.145893,0,,0,7.572525408e-13,0
2000092882880_Node0_Node8_Zero,2000.154191,2000.156122,0,,0,7.912356336719437e-13,0
2000098343594_Node0_Node8_Zero,2000.15799,2000.170445,0,,5,7.572525408e-13,0
2000103807259_Node0_Node8_Zero,2000.15986,2000.182845,0,,10,7.572525408e-13,3.505098255420246e-14
2000109270440_Node0_Node8_Zero,2000.164634,2000.184748,0,,6,7.572525408e-13,0
2000114732575_Node0_Node8_Zero,2000.174853,2000.186778,0,,1,7.572525408e-13,0
2000120194517_Node0_Node8_Zero,2000.178909,2000.190563,0,,0,7.572525408e-13,0
2000125660741_Node0_Node8_Zero,2000.180779,2000.192493,0,,0,7.572525408e-13,0
2000131127382_Node0_Node8_Zero,2000.188647,2000.198337,0,,6,7.572525408e-13,0
2000136591617_Node0_Node8_Zero,2000.194374,2000.229494,0,,21,7.572525408e-13,0
2000142057883_Node0_Node8_Zero,2000.201708,2000.236655,0,,15,3.4790712448177736e-14,0
2000147526867_Node0_Node8_Zero,2000.203614,2000.244848,0,,90,7.572525408e-13,0
2000152994872_Node0_Node8_Zero,2000.20746,2000.246721,0,,84,7.804620356515554e-13,0
2000158455879_Node0_Node8_Zero,2000.209414,2000.250514,0,,85,6.24450106298186e-14,1.4050127391709185e-13
2000163918351_Node0_Node8_Zero,2000.221462,2000.254426,0,,76,7.572525408e-13,0
2000169383758_Node0_Node8_Zero,2000.223634,2000.256314,0,,76,7.572525408e-13,0
2000174844732_Node0_Node8_Zero,2000.225684,2000.260185,0,,76,7.572525408e-13,0
2000180312631_Node0_Node8_Zero,2000.234464,2000.264653,0,,78,7.572525408e-13,0
2000185779882_Node0_Node8_Zero,2000.240794,2000.266565,0,,5,7.572525408e-13,0
2000191248753_Node0_Node8_Zero,2000.262504,2000.268575,0,,2,7.572525408e-13,3.529638349537061e-14
2000196712104_Node0_Node8_Zero,2000.272964,2000.275202,0,,0,7.572525408e-13,0
2000202173004_Node0_Node8_Zero,2000.315206,2000.32111,0,,0,7.572525408e-13,0
2000207635091_Node0_Node8_Zero,2000.31912,2000.32306,0,,1,8.887199958e-13,0
2000213100150_Node0_Node8_Zero,2000.357237,2000.364892,0,,0,7.572525408e-13,0
2000218565004_Node0_Node8_Zero,2000.359108,2000.366982,0,,0,7.572525408e-13,0
2000224025548_Node0_Node8_Zero,2000.362972,2000.390151,0,,81,6.225469230118138e-14,1.400730576776581e-13
2000229485422_Node0_Node8_Zero,2000.374346,2000.396112,0,,78,7.572525408e-13,0
2000234948974_Node0_Node8_Zero,2000.376349,2000.398022,0,,7,8.217597682416938e-13,0
2000240411923_Node0_Node8_Zero,2000.378499,2000.40958,0,,23,7.572525408e-13,6.113097886297502e-14
2000245881025_Node0_Node8_Zero,2000.380429,2000.411496,0,,23,7.572525408e-13,0
2000251346062_Node0_Node8_Zero,2000.382379,2000.460196,0,,248,7.572525408e-13,0
2000256806266_Node0_Node8_Zero,2000.384249,2000.462231,0,,248,7.572525408e-13,0
2000262275607_Node0_Node8_Zero,2000.392022,2000.472765,0,,247,7.572525408e-13,0
2000267736221_Node0_Node8_Zero,2000.399931,2000.47691,0,,241,7.572525408e-13,0
2000273200998_Node0_Node8_Zero,2000.402128,2000.512576,0,,313,7.572525408e-13,0
2000278669106_Node0_Node8_Zero,2000.423531,2000.529886,0,,139,7.572525408e-13,0
2000284133976_Node0_Node8_Zero,2000.425694,2000.56473,0,,88,7.572525408e-13,0
2000289599490_Node0_Node8_Zero,2000.427644,2000.5666,0,,88,7.572525408e-13,0
2000295067248_Node0_Node8_Zero,2000.429714,2000.587516,0,,98,2.1889919692270287e-14,3.4202999519172325e-14
2000300532562_Node0_Node8_Zero,2000.431864,2000.619361,0,,105,7.572525408e-13,0
2000305995595_Node0_Node8_Zero,2000.434034,2000.625146,0,,113,7.572525408e-13,0
2000311457152_Node0_Node8_Zero,2000.435904,2000.627176,0,,113,3.468549299137343e-14,6.166309865133054e-14
2000316925104_Node0_Node8_Zero,2000.437954,2000.629046,0,,113,7.572525408e-13,0
2000322391230_Node0_Node8_Zero,2000.440124,2000.630976,0,,113,7.572525408e-13,0
2000327852076_Node0_Node8_Zero,2000.442154,2000.656865,0,,126,7.572525408e-13,0
2000333318918_Node0_Node8_Zero,2000.444224,2000.660711,0,,126,3.45547166869816e-14,6.143060744352285e-14
2000338778956_Node0_Node8_Zero,2000.446154,2000.705359,0,,144,7.572525408e-13,0
2000344241818_Node0_Node8_Zero,2000.448284,2000.713088,0,,232,7.572525408e-13,6.16879741678136e-14
2000349701867_Node0_Node8_Zero,2000.450254,2000.715158,0,,232,2.158174506975244e-14,9.21514566714882e-14
2000355168305_Node0_Node8_Zero,2000.452124,2000.735287,0,,242,7.572525408e-13,0
2000360631353_Node0_Node8_Zero,2000.454134,2000.737204,0,,242,7.572525408e-13,0
2000366094762_Node0_Node8_Zero,2000.456164,2000.739134,0,,242,7.572525408e-13,0
2000371557222_Node0_Node8_Zero,2000.458174,2000.743062,0,,242,7.572525408e-13,0
2000377022423_Node0_Node8_Zero,2000.464102,2000.744972,0,,242,7.572525408e-13,0
2000382485167_Node0_Node8_Zero,2000.483169,2000.769205,0,,190,7.572525408e-13,0
2000387948136_Node0_Node8_Zero,2000.487094,2000.776511,0,,193,7.572525408e-13,0
2000393413609_Node0_Node8_Zero,2000.500878,2000.778485,0,,190,7.572525408e-13,0
2000398878256_Node0_Node8_Zero,2000.504712,2000.782425,0,,278,7.572525408e-13,1.3785308574640447e-13
2000404346425_Node0_Node8_Zero,2000.506742,2000.784542,0,,278,8.229582825638851e-13,0
