File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_crossflow_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv,1,18301,655,0.03579039396754276,1.6996224320610687,22758,56899,8.0,1.0,1.0,0,17427,0,222,0,0,0,Flow_Node0-Node8
Mean,,18301.0,655.0,0.03579039396754276,1.6996224320610687,22758.0,56899.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,18301.0,655.0,0.03579039396754276,1.6996224320610687,22758.0,56899.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
