Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004097330_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.004097,2000.004167,0.015978,8,0,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,2.396369,2.396369,11,11
2000008200315_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.0082,2000.00845,0.0194,8,3,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.005676317853352623,0.005676317853352623,0.005676317853352623,0.005676317853352623",0.005499,1.664145,1.77492,11,11
2000012300597_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.012301,2000.016745,0.033004,8,2,2343.0,"0.008510450648255292,0.008510450648255292,0.008510450648255292,0.008510450648255292,0.009395614641632842,0.0056940043677993785,0.005591651765369403,0.005460436644365897",0.007523,1.707417,1.707417,11,11
2000016395183_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.016395,2000.021517,0.048557,8,0,2343.0,"0.008046361403089982,0.00583219515707227,0.0053220512539897905,0.005902884261817421,0.005693784378999473,0.005676317853352623,0.005502799518970827,0.005460436644365897",0.00593,1.664145,1.707417,11,11
2000020490913_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.020491,2000.025386,0.05264,8,2,2343.0,"0.0053220512539897905,0.006119151102556166,0.0053220512539897905,0.0053220512539897905,0.005693120093670347,0.005676317853352623,0.00558620421917974,0.005830054682285533",0.005609,1.664145,1.822992,11,11
2000024591536_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.024592,2000.027316,0.054895,8,1,2343.0,"0.00569989989295249,0.0053220512539897905,0.0053220512539897905,0.008420383786258439,0.005715617536058035,0.0053220512539897905,0.0055900290021846195,0.006097275540504784",0.005936,1.664145,1.906549,11,11
2000028693515_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.028694,2000.035209,0.058238,8,3,2343.0,"0.005584446142158332,0.0053220512539897905,0.0053220512539897905,0.006142733107836456,0.0053220512539897905,0.005983025553784689,0.005568069725769537,0.00573094719749941",0.005622,0.959451,1.792002,11,11
2000032788683_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.032789,2000.04118,0.063638,8,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.006354968345137221,0.007647705957449922,0.007858738905078122,0.00593866167706971,0.005676317853352623,0.005831126919212211",0.006244,1.664145,1.823327,11,11
2000036891755_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.036892,2000.04333,0.069571,8,2,2343.0,"0.0053220512539897905,0.0053220512539897905,0.005928429775818045,0.007638570102437477,0.0053220512539897905,0.005741823518907809,0.00598580922117297,0.005475788082922699",0.005842,1.664145,1.712217,11,11
2000040991780_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.040992,2000.04522,0.06946,8,2,2343.0,"0.00604853062643585,0.0053220512539897905,0.0053220512539897905,0.00638173204554342,0.008141577712801136,0.005626020109251766,0.005676317853352623,0.0053220512539897905",0.00598,1.664145,1.664145,11,11
