File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_4Mbps/Flow_Node0-Node8.csv,1,24401,493,0.020204089996311625,1.564386551724138,9608,52855,8.0,1.0,1.0,0,23860,0,53,0,0,0,Flow_Node0-Node8
Mean,,24401.0,493.0,0.020204089996311625,1.564386551724138,9608.0,52855.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,24401.0,493.0,0.020204089996311625,1.564386551724138,9608.0,52855.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
