Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.9-2001.9,183,57,0.3114754098360656,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2001.9-2002.9,183,11,0.060109289617486336,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2002.9-2003.9,78,17,0.21794871794871795,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2003.9-2004.9,68,107,1.5735294117647058,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2004.9-2005.9,143,31,0.21678321678321677,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2005.9-2006.9,183,26,0.14207650273224043,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2006.9-2007.9,183,3,0.01639344262295082,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2007.9-2008.9,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2008.9-2009.9,183,18,0.09836065573770492,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2009.9-2010.9,25,55,2.2,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2010.9-2011.9,0,5,5.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2011.9-2012.9,0,30,30.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2012.9-2013.9,0,7,7.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_3Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
