File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv,1,1830,1355,0.7404371584699454,1.7557319874538748,6523,4707,4.0,1.0,1.0,0,1640,0,232,0,0,0,Flow_Node0-Node8
Mean,,1830.0,1355.0,0.7404371584699454,1.7557319874538748,6523.0,4707.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,1830.0,1355.0,0.7404371584699454,1.7557319874538748,6523.0,4707.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
