File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_3Mbps_0.95decrement_threshold/Flow_Node0-Node8.csv,1,1831,157,0.08574549426542873,3.0098912420382167,12806,330,8.0,1.0,1.0,0,5050,0,412,0,0,0,Flow_Node0-Node8
Mean,,1831.0,157.0,0.08574549426542873,3.0098912420382167,12806.0,330.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,1831.0,157.0,0.08574549426542873,3.0098912420382167,12806.0,330.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
