Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
mcs0_2Mbps,56,0.0045146997438809365,8.061963828358816e-05,0.00010447229187991988,0.04731199429788037,0.0017040000000000002,2000.008266,2000.459338
mcs0_3Mbps,18301,0.543517550548806,2.9698789713611608e-05,0.00010447229187991988,0.01742886720282371,0.0017040000000000004,2000.005533,2100.032074
mcs0_4Mbps,24351,0.4861167280057088,1.9962906164252344e-05,0.00010447229187991988,0.011715320518927432,0.0017040000000000002,2000.004167,2103.001236
mcs1_2Mbps,12201,0.899761828075698,7.374492484843029e-05,9.123861375674087e-05,0.08655571349566747,0.000851993532571846,2000.008266,2100.008005
mcs1_3Mbps,18300,1.3352371095673905,7.296377647909238e-05,0.000109290330380271,0.08615958001402566,0.0008468564331843021,2000.005533,2100.115324
mcs1_4Mbps,24401,1.1582593767784517,4.7467701191690985e-05,0.00011600008540487457,0.05607904570515735,0.0008464253104380968,2000.004167,2101.286362
mcs_adaptive_2Mbps_0.7inc_1.1dec,12201,1.179258165308596,9.665258301029391e-05,0.00032160424149322317,0.16106358368765086,0.0005967660971654086,2000.008266,2100.008434
mcs_adaptive_3Mbps_0.7inc_1.3dec,18300,0.9074299075063472,4.9586333743516245e-05,0.00037983031035831164,0.08234981892079611,0.0005916187613843353,2000.005533,2100.000383
mcs_adaptive_4Mbps_0.7inc_1.5dec,24401,1.2025035444715522,4.928091244094718e-05,0.00045161892988174174,0.08189649318166342,0.0005931851849092126,2000.004167,2100.004195
