Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
mcs_adaptive_2Mbps_0.7inc_1.1dec,12201,1.179258165308596,9.665258301029391e-05,0.00032160424149322317,0.16106358368765086,0.0005967660971654086,2000.008266,2100.008434
mcs_adaptive_3Mbps_0.7inc_1.3dec,18300,0.9074299075063472,4.9586333743516245e-05,0.00037983031035831164,0.08234981892079611,0.0005916187613843353,2000.005533,2100.000383
mcs_adaptive_4Mbps_0.7inc_1.5dec,24401,1.2025035444715522,4.928091244094718e-05,0.00045161892988174174,0.08189649318166342,0.0005931851849092126,2000.004167,2100.004195
mcs_adaptive_2Mbps_0.7inc_1.1dec,12201,1.179258165308596,9.665258301029391e-05,0.00032160424149322317,0.16106358368765086,0.0005967660971654086,2000.008266,2100.008434
mcs_adaptive_3Mbps_0.7inc_1.3dec,18300,0.9074299075063472,4.9586333743516245e-05,0.00037983031035831164,0.08234981892079611,0.0005916187613843353,2000.005533,2100.000383
mcs_adaptive_4Mbps_0.7inc_1.5dec,24401,1.2025035444715522,4.928091244094718e-05,0.00045161892988174174,0.08189649318166342,0.0005931851849092126,2000.004167,2100.004195
mcs_adaptive_2Mbps_0.9inc_1.1dec,12201,0.9948236502336026,8.153623885202875e-05,0.0003293859550545053,0.13501708397236328,0.0005991902054724775,2000.008266,2100.007877
mcs_adaptive_3Mbps_0.9inc_1.3dec,18300,0.6758814393429851,3.693341198595547e-05,0.000431712305873266,0.05642767988182904,0.0006204708229839378,2000.005533,2100.000759
mcs_adaptive_4Mbps_0.9inc_1.5dec,21000,0.2555217190721546,1.2167700908197837e-05,0.0004318164928301071,0.010745369221243643,0.0012761575584415586,2000.004167,2102.438106
