Experiment,Packets,Total Energy Estimate (J),Mean Packet Energy Estimate (J),Max Packet Energy Estimate (J),Mean Total Tx Power Across Route (W),Mean Tx Duration Estimate (s),Start Time (s),End Time (s)
1200m_mcs0_1Mbps,611,0.06387721730014082,0.0001045453638300177,0.00010507596216523416,0.06135291304578505,0.0017040000000000002,2000.016462,2010.01661
1200m_mcs0_2Mbps,1221,0.1434895663106155,0.00011751807232646641,0.00014139611668430703,0.06896600488642396,0.001704,2000.008266,2010.00852
1200m_mcs0_3Mbps,1831,0.14821222930687977,8.094605642101571e-05,0.00014248131179065405,0.047503554237685285,0.0017040000000000004,2000.005533,2010.070139
1200m_mcs1_1Mbps,610,0.0629311484320561,0.00010316581710173132,0.0001154343535303476,0.12108713768463357,0.0008519815201192252,2000.016462,2010.000237
1200m_mcs1_2Mbps,1221,0.13008084457081234,0.00010653631823981355,0.0001440306518604152,0.12505786706320657,0.0008518984438984438,2000.008266,2010.00833
1200m_mcs1_3Mbps,1830,0.21700256766532916,0.00011858063806848588,0.00015414537907213605,0.1400108769883142,0.0008469673124689518,2000.005533,2010.27296
1200m_mcs_adaptive_1Mbps,610,0.10492545724761423,0.00017200894630756432,0.0002174365588276027,0.30283365128267303,0.0005679876800794833,2000.016462,2010.000223
1200m_mcs_adaptive_2Mbps,1221,0.2122860375412249,0.00017386243860870182,0.00021994986132796698,0.30610988751091905,0.0005679692254237709,2000.008266,2010.008195
1200m_mcs_adaptive_3Mbps,1831,0.3832890198177683,0.0002093331621069188,0.00034268049645068264,0.34337089679412947,0.0006093990036906477,2000.005533,2010.007658
