Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.6-2001.6,61,27,0.4426229508196721,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2001.6-2002.6,61,21,0.3442622950819672,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2002.6-2003.6,61,26,0.4262295081967213,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2003.6-2004.6,61,22,0.36065573770491804,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2004.6-2005.6,61,24,0.39344262295081966,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2005.6-2006.6,61,23,0.3770491803278688,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2006.6-2007.6,61,34,0.5573770491803278,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2007.6-2008.6,61,4,0.06557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2008.6-2009.6,61,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2009.6-2010.6,22,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2010.6-2011.6,0,6,6.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2011.6-2012.6,0,24,24.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
2012.6-2013.6,0,3,3.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_1000m_mcs_adaptive_1Mbps_0.9increment_threshold/Flow_Node0-Node8.csv
