File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs_adaptive_3Mbps_0.9inc_1.5dec/Flow_Node0-Node8.csv,1,18300,109,0.005956284153005464,1.667506146788991,54627,652,8.0,1.0,1.0,0,32848,0,405,0,0,0,Flow_Node0-Node8
Mean,,18300.0,109.0,0.005956284153005464,1.667506146788991,54627.0,652.0,8.0,1.0,1.0,0.0,,,,,,,
Median,,18300.0,109.0,0.005956284153005464,1.667506146788991,54627.0,652.0,8.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
