Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.1-2001.1,183,17,0.09289617486338798,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2001.1-2002.1,183,13,0.07103825136612021,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2002.1-2003.1,183,11,0.060109289617486336,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2003.1-2004.1,183,77,0.4207650273224044,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2004.1-2005.1,183,487,2.66120218579235,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2005.1-2006.1,183,12,0.06557377049180328,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2006.1-2007.1,183,4,0.02185792349726776,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2007.1-2008.1,183,14,0.07650273224043716,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2008.1-2009.1,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2009.1-2010.1,166,47,0.28313253012048195,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
2010.1-2011.1,0,7,7.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_500m_mcs_adaptive_3Mbps/Flow_Node0-Node8.csv
